#  z (Ang)     O                 H                 C                 Si                O_SiO2 
  -4.87000     0.000000000000    0.000000000000    0.000000000000    0.000000000000    0.116179638900
  -4.85000     0.000000000000    0.000000000000    0.000000000000    0.000000000000    0.089284332744
  -4.83000     0.000000000000    0.000000000000    0.000000000000    0.000000000000    0.066978113393
  -4.81000     0.000000000000    0.000000000000    0.000000000000    0.000000000000    0.049187987554
  -4.79000     0.000000000000    0.000000000000    0.000000000000    0.000000000000    0.035254224281
  -4.77000     0.000000000000    0.000000000000    0.000000000000    0.000000000000    0.025040746214
  -4.75000     0.000000000000    0.000000000000    0.000000000000    0.000005163961    0.017161378657
  -4.73000     0.000000000000    0.000000000000    0.000000000000    0.000027215472    0.011419611949
  -4.71000     0.000000000000    0.000000000000    0.000000000000    0.000092113904    0.007899325569
  -4.69000     0.000000000000    0.000000000000    0.000000000000    0.000203069290    0.005319438413
  -4.67000     0.000000000000    0.000000000000    0.000000000000    0.000341519279    0.003723076536
  -4.65000     0.000000000000    0.000000000000    0.000000000000    0.000772779831    0.002448834192
  -4.63000     0.000000000000    0.000000000000    0.000000000000    0.001672006931    0.001444653067
  -4.61000     0.000000000000    0.000000000000    0.000000000000    0.003008635511    0.000952960211
  -4.59000     0.000000000000    0.000000000000    0.000000000000    0.005280220221    0.000679409829
  -4.57000     0.000000000000    0.000000000000    0.000000000000    0.008895830535    0.000439355410
  -4.55000     0.000000000000    0.000002930897    0.000000000000    0.014039973397    0.000265036825
  -4.53000     0.000000000000    0.000001256098    0.000000000000    0.021835321907    0.000167758959
  -4.51000     0.000000000000    0.000001116532    0.000000000000    0.032755564841    0.000102162694
  -4.49000     0.000000000000    0.000002372631    0.000000000000    0.047439358603    0.000074947222
  -4.47000     0.000000000000    0.000002791330    0.000000000000    0.065111132030    0.000064200600
  -4.45000     0.000000000000    0.000007955291    0.000000000000    0.085347579863    0.000026378072
  -4.43000     0.000000000000    0.000005303528    0.000000000000    0.108830205427    0.000014375352
  -4.41000     0.000000000000    0.000009211391    0.000000000000    0.135450007269    0.000013677519
  -4.39000     0.000000000000    0.000016189717    0.000000000000    0.162390532977    0.000016050150
  -4.37000     0.000000000000    0.000031262901    0.000000000000    0.188909567790    0.000002791330
  -4.35000     0.000000000000    0.000035589463    0.000000000000    0.217178208521    0.000001674799
  -4.33000     0.000000000000    0.000056245309    0.000000000000    0.239371937256    0.000001535231
  -4.31000     0.000000000000    0.000074668089    0.000000000000    0.259176147571    0.000001953931
  -4.29000     0.000000000000    0.000098254831    0.000000000000    0.274116325032    0.000002093498
